Model_Name,MaskingRate,run_id,loss
GNN_V2,1.0,1,0.11660201102495193
GNN_V2,1.0,2,0.11716333776712418
GNN_V2,1.0,0,0.11694402247667313
GNN_V2,1.0,3,0.11587809026241302
GNN_V2,1.0,4,0.11592517048120499
GNN_V2,0.9,1,0.11194826662540436
GNN_V2,0.9,2,0.11173204332590103
GNN_V2,0.9,0,0.11159677058458328
GNN_V2,0.9,4,0.11192073673009872
GNN_V2,0.9,3,0.11183559149503708
GNN_V2,0.8,3,0.10607723891735077
GNN_V2,0.8,2,0.10601019114255905
GNN_V2,0.8,1,0.10580476373434067
GNN_V2,0.8,0,0.10569170862436295
GNN_V2,0.8,4,0.1058557778596878
GNN_V2,0.7,1,0.10099238902330399
GNN_V2,0.7,3,0.10079912096261978
GNN_V2,0.7,0,0.10065383464097977
GNN_V2,0.7,2,0.10068218410015106
GNN_V2,0.7,4,0.10091741383075714
GNN_V2,0.6,0,0.0961671844124794
GNN_V2,0.6,4,0.0962827280163765
GNN_V2,0.6,3,0.09599971026182175
GNN_V2,0.6,2,0.09582275152206421
GNN_V2,0.6,1,0.09566871076822281
GNN_V2,0.5,2,0.09116896986961365
GNN_V2,0.5,3,0.09085061401128769
GNN_V2,0.5,4,0.09127411991357803
GNN_V2,0.5,0,0.09054872393608093
GNN_V2,0.5,1,0.09094630926847458
GNN_V2,0.4,0,0.08649437129497528
GNN_V2,0.4,2,0.08678480237722397
GNN_V2,0.4,4,0.08637788891792297
GNN_V2,0.4,1,0.08659842610359192
GNN_V2,0.4,3,0.0858406201004982
GNN_V2,0.3,2,0.08173172920942307
GNN_V2,0.3,1,0.08155882358551025
GNN_V2,0.3,3,0.08158555626869202
GNN_V2,0.3,0,0.0808950886130333
GNN_V2,0.3,4,0.0812993049621582
GNN_V2,0.2,1,0.07579804956912994
GNN_V2,0.2,0,0.07518421113491058
GNN_V2,0.2,2,0.0757828801870346
GNN_V2,0.2,3,0.07520949095487595
GNN_V2,0.2,4,0.07543717324733734
GNN_V2,0.1,0,0.06780989468097687
GNN_V2,0.1,1,0.06783761084079742
GNN_V2,0.1,2,0.06815337389707565
GNN_V2,0.1,4,0.06789989769458771
GNN_V2,0.1,3,0.06777958571910858
GNN_V2,0.0,0,0.056860633194446564
GNN_V2,0.0,1,0.057456448674201965
GNN_V2,0.0,2,0.057537276297807693
GNN_V2,0.0,3,0.05696650594472885
GNN_V2,0.0,4,0.05685173720121384
Modified_Steamboat_2,1.0,4,0.10110297054052353
Modified_Steamboat_2,1.0,2,0.09993253648281097
Modified_Steamboat_2,1.0,0,0.10176709294319153
Modified_Steamboat_2,1.0,1,0.09772676974534988
Modified_Steamboat_2,1.0,3,0.10026586800813675
Modified_Steamboat_2,0.9,0,0.10782285779714584
Modified_Steamboat_2,0.9,1,0.09927040338516235
Modified_Steamboat_2,0.9,2,0.10139662027359009
Modified_Steamboat_2,0.9,3,0.0986865982413292
Modified_Steamboat_2,0.9,4,0.1018158495426178
Modified_Steamboat_2,0.8,0,0.10204468667507172
Modified_Steamboat_2,0.8,1,0.09877670556306839
Modified_Steamboat_2,0.8,2,0.10497388243675232
Modified_Steamboat_2,0.8,3,0.10188118368387222
Modified_Steamboat_2,0.8,4,0.10041119903326035
Modified_Steamboat_2,0.7,0,0.10363975912332535
Modified_Steamboat_2,0.7,1,0.09749013185501099
Modified_Steamboat_2,0.7,3,0.09821735322475433
Modified_Steamboat_2,0.7,2,0.10201850533485413
